43,667,Dessert,Dessert;Cold,AlmondCream Glutinous Ball
82,1515,Main,Baked Rice;Beef,BAKED RICE CURRY SLICED BEEF
70,1515,Main,BakedRice;Seafood,BAKED RICE EBI
99,545,Side,Dimsum;Pork,BBQ Pork Bun
45,1515,Main,Bakedrice;Beef,BP Beef Bk Rice
21,1273,Main,Western;Chicken,BP Chicken Chop
16,1273,Main,Spaghetti;Chicken,BP Chicken Chop Spag
33,1273,Main,Western;Chicken,BP Chix Chop & Fries
58,1273,Main,Spaghetti;Chicken,BP Chix Spag
4,1515,Main,Spaghetti;Pork,Baked Pork Chop Cream Spag
105,667,Side,Dimsum;Pork,Beancurd Skin Prawn Roll
40,473,Dessert,Dessert;Cold,Beancurd w Mango
10,1151,Side,Vegetable;Seafood,Belacan 4 S.Bean
66,352,Side,Bread,Bo Lo Bun
26,594,Side,Soup;Beef,Borsch Soup
82,1188,Main,Noodlesoup;Beef,Braised Beef Brisket Soup Noodles
21,1200,Main,Noodle;Beef,Braised Beef brisket Noodles
33,1200,Main,Noodle;Chicken,CHICKEN CHOP EGG DRY NOODLE
15,836,Drink,Drink;Cold,COKE FLOAT
25,1636,Main,Noodle;Seafood,CRISPY PRAWN NOODLE
41,1394,Main,Rice;Beef,CURRY BEEF BRISKET HOT POT WITH RICE
41,1030,Main,Porridge;Pork,Cent Egg Pork Por
194,1442,Main,Spaghetti;Chicken,Chicken Chop Cream Spag
58,1394,Main,Noodle;Chicken,Chicken Dry Curry Ramen
53,594,Side,Dimsum;Chicken,Chicken Feet
78,1273,Main,Friedrice;Chicken,Chicken Flos Fried Rice
4,1273,Main,Friedrice;Chicken,Chicken Floss Egg Fried Rice
70,1273,Main,Friedrice;Chicken,Chicken Floss N Egg Fried Rice
8,1321,Main,Rice;Chicken,Chicken Hot Pot Rice
66,1394,Side,Dimsum;Chicken,Chicken In A Basket(3PCS)
16,2121,Side,Dimsum;Chicken,Chicken In A Basket(5PCS)
4,909,Main,Soup;Chicken,Chicken Macaroni Soup
21,1394,Main,Noodlesoup;Chicken,Chicken Papaya Soup Beehoon
56,715,Side,Fingerfood;Chicken,Chicken with Seaweed
20,206,Drink,Drink;Hot,Chinese Tea
95,1515,Main,Bakedrice;Chicken,Chix Chop Bk Rice
181,594,Side,Dimsum;Chicken,Chix Feet
36,594,Side,Fingerfood;Chicken,Chix Wing BP
7,594,Side,Fingerfood;Chicken,Chix Wing Home-made Sour 'N' Spicy Powde
86,594,Side,Fingerfood;Chicken,Chix Wing Honey Sweet Sauce
49,594,Side,Fingerfood;Chicken,Chix Wing Japanese Sesame Sauce
16,594,Side,Fingerfood;Chicken,Chix Wing Nachos Cheese
33,1442,Main,Spaghetti;Chicken,Chs Bk Pork Chop Spag
16,1200,Main,Noodle;Pork,Chye Poh N Floss Dry Noodles
23,836,Dessert,Dessert;Cold,Coffee-Tea Snow Ice
18,352,Drink,Drink;Cold,Coke
35,121,Drink,Drink;Cold,Coke Float (Promo)
64,73,Drink,Drink;Cold,Cold / Iced Water
26,594,Side,Bread;Sweet,Condensed & Peanut TT
96,473,Side,Dimsum;Chicken,Custard Bun
194,100000,Side,Fingerfood;Seafood,Deep Fried Prawn (3pcs)
36,1151,Side,Fingerfood;Seafood,Deep-fried Prawns with Mango sauce
21,1273,Main,Friedrice;Pork,Diced Pork Fried Rice
16,473,Side,Bread;Savoury,Egg & Ham Sandwich
25,1394,Main,Noodle;Chicken,F'mented Pork Dry Curry Ramen
73,594,Side,Fingerfood;Vegetarian,F.Fries Curry Mayo
20,788,Side,Bread;Savoury,F.Toast Chicken Floss
96,2364,Side,Bread;Sweet,F.Toast Ice Cream
49,1394,Main,Western;Fish,Fish & Chips
49,1394,Main,Bakedrice;Fish,Fish Bk Rice
16,1273,Main,Noodle;Fish,Fish Egg Sauteed HF
16,1273,Main,Spaghetti;Fish,Fish Fillet Spag
45,1394,Main,Noodlesoup;Fish,Fish Papaya Soup Beehoon
12,1273,Main,Rice;Fish,Fish Slice Muifan
33,1030,Main,Porridge;Fish,Fish Slice Por
56,594,Side,Bread;Sweet,French Toast
16,594,Drink,Drink;Cold,Fresh  Lime Juice
25,352,Drink,Drink;Hot,Fresh Soy Milk
4,1394,Main,Noodle;Pork,Fried Spare Ribs Bee Hoon
155,121,Side,Fingerfood;Seafood,Fried Wanton 3pcs
89,958,Dessert,Dessert;Cold,Fruit Jelly Pudding
16,594,Side,Fingerfood;Chicken,HAM BO LO BUN
66,715,Side,Fingerfood;Chicken,HONEY CHICKEN WING (5pcs)
49,944,Main,Noodlesoup;Pork,Ham & Egg Soup Ndl
46,836,Side,Bread;Pork,Ham Egg Toast N French Fries
214,594,Side,Dimsum;Seafood,Har Gao
26,352,Dessert,Dessert;Cold,Home-Made Cold Beancurd
46,1914,Dessert,Dessert;Cold,Homemade Cold Beancurd
41,424,Drink,Drink;Hot,Hot Coffee-Tea
5,473,Drink,Drink;Hot,Hot Honey Green Tea
25,473,Drink,Drink;Hot,Hot Honey with Lemon
13,836,Drink,Drink;Cold,ICED MILO FLOAT
68,545,Drink,Drink;Cold,Ice Milo Dinosaur
63,473,Drink,Drink;Cold,Iced Coffee-Tea
13,836,Drink,Drink;Cold,Iced Coffee-Tea Float
40,594,Drink,Drink;Cold,Iced Honey Green Tea
140,594,Drink,Drink;Cold,Iced Lemon Tea
79,667,Drink,Drink;Cold,Iced Lychee Tea
280,473,Drink,Drink;Cold,Iced Milk Tea
31,836,Drink,Drink;Cold,Iced Milk Tea Float
33,667,Drink,Drink;Cold,Iced Peach Tea
49,473,Drink,Drink;Cold,Iced Soy Milk
10,667,Drink,Drink;Cold,Iced Yuzu Tea
16,352,Side,Bread;Sweet,Kaya Butter Bread
79,424,Side,Bread;Savoury,Kaya Butter Bread + Kopi
38,206,Drink,Drink;Hot,Kopi
33,473,Side,Bread;Savoury,L.Meat'N'Egg S'wich
8,473,Drink,Drink;Hot,LEMON COKE
3,242,Side,Addons;Pork,LUNCHEON MEAT (2pcs)
5,594,Drink,Drink;Cold,Lime Juice
36,594,Side,Fingerfood;Pork,Luncheon Meat Fries
16,1273,Main,Spaghetti;Pork,Luncheon Mushrm Cream Spag
23,473,Side,Bread;Savoury,Luncheon N Egg Sandwich
58,1067,Main,Noodlesoup;Pork,LuncheonMeatSoup Ndl
16,715,Drink,Drink;Cold,Lychee Ice-blended
122,836,Dessert,Dessert;Cold,Mango Pomelo
33,909,Dessert,Dessert;Cold,Mango SnowIce
84,424,Drink,Drink;Hot,Milk Tea
28,229,Drink,Drink;Hot,Milo
40,1151,Side,Vegetable;Seafood,Minced Kai Lan W Silver Fish
21,1394,Main,Baked Rice;Vegetarian,Mush Bk Rice
29,1200,Main,Spaghetti;Vegetarian,Mushroom Cream Spag
132,788,Side,Dimsum;Pork,Pan Fried Dumpling
46,1030,Side,Vegetable;Vegetarian,Paoched Lettuce
12,1430,Drink,Drink;Cold,Peach Ice-blended
26,594,Side,Bread;Sweet,Peanut Butter Milk Thick Toast
95,1394,Main,Noodle;Pork,Pork Chop Bee Hoon
119,1515,Main,Bakedrice;Pork,Pork Chop Bk Rice
25,1394,Main,Rice;Pork,Pork Chop Frag Rice
8,1394,Main,Noodle;Pork,Pork Chop Noodle
25,1030,Main,Porridge;Pork,Pork N Century Egg Congee
25,1394,Main,Noodle;Pork,Pork Ribs BH
4,1030,Main,Porridge;Pork,Pork n Century Egg Congee
53,836,Side,Fingerfood;Chicken,Prawn Paste Chicken
4,1067,Main,Rice;Chicken,Pumpkin Chix Chop Rice
46,594,Drink,Drink;Cold,RAINBOW SPRITE
92,594,Side,Dimsum;Pork,Radish Cake
16,909,Dessert,Dessert;Cold,Red Bean Snow
41,1757,Main,Spaghetti;Seafood,SCALLOP CREAM SAUCE SPAGHETTI
16,1394,Main,Rice;Pork,SH Pork Chop Rice
21,1515,Main,Noodle;Duck,SMOKED DUCK DRY CURRY RAMEN
3,594,Drink,Drink;Cold,SOUR PLUM COKE
16,667,Dessert,Dessert;Cold,SOY MILK WITH GLUTINOUS BALL
33,1273,Main,Noodle;Pork;Seafood,SPECIAL STIR FRIED BEE HOON
122,594,Side,Dimsum;Pork,SPRING ROLL
41,1273,Main,Friedrice;Seafood,Sambal Seafood Fried Rice
8,1151,Main,Porridge;Seafood,Sampan Congee
8,1321,Main,Noodle;Seafood,Seafood Ee Noodle
8,1273,Main,Noodle;Seafood,Seafood Egg Hor Fun
21,1273,Main,Rice;Seafood,Seafood Muifan
16,1273,Main,Noodle;Seafood,Seafood Sauteed HF
4,1030,Main,Soup;Seafood;Pork,Seafood and Slice Pork Macaroni Soup
59,667,Dessert,Dessert;Cold,Sesame Cream Glutinous Ball
204,545,Side,Dimsum;Seafood;Pork,Siew Mai
107,1394,Main,Noodle;Pork,Signature Fried Noodles
165,1394,Main,Friedrice;Pork;Seafood;Chicken,Signature Fried Rice
62,1200,Main,Porridge;Seafood,Sliced Empress Congee
26,352,Side,Bread,Soft Boiled Eggs
26,836,Side,Soup,Soup Of The Day
21,1030,Main,Porridge;Pork,Spicy Pork Por
76,242,Side,Fingerfood;Vegetarian,Spicy Sour Fries
25,352,Drink,Drink;Cold,Sprite
8,944,Main,Noodlesoup;Pork,Spy P.Dices Soup Ndl
76,594,Side,Dimsum;Pork,Steam Pork Spare Ribs
31,206,Drink,Drink;Hot,Teh
12,1030,Main,Noodle;Vegetarian,VEGETARIAN HOR FUN
21,1151,Main,Noodle;Vegetarian,VEGETARIAN RAMEN
20,182,Side,Addons;Vegetarian,WHITE RICE
43,715,Side,Soup;Pork;Seafood,Wanton Soup
87,1079,Main,Noodle;Pork;Seafood,Wanton Soup Noodle
61,73,Drink,Drink;Hot,Warm Water
13,788,Dessert,Dessert;Cold,Watermelon 'N' Jelly
12,715,Drink,Drink;Cold,Watermelon Ice
5,715,Drink,Drink;Cold,Watermelon Ice-Blended
54,1394,Main,Rice;Chicken,Yao Ma Tei Chix Rice
20,388,Drink,Drink;Hot,Yuzu Tea
